timestamp,hour,day_of_week,is_weekend,weather_condition,north_count,south_count,east_count,west_count,total_vehicles,emergency_vehicle,bus_count,pedestrian_count,interval_seconds,north_count_norm,south_count_norm,east_count_norm,west_count_norm
2024-01-04 23:10:00,23,3,0,Cloudy,21,20,10,1,52,0,2,13,5,0.22105263157894736,0.25,0.15151515151515152,0.014285714285714285
2024-01-04 23:15:00,23,3,0,Cloudy,23,18,17,5,63,0,2,10,5,0.24210526315789474,0.225,0.25757575757575757,0.07142857142857142
2024-01-04 23:20:00,23,3,0,Cloudy,11,6,9,15,41,0,3,10,5,0.11578947368421053,0.075,0.13636363636363635,0.21428571428571427
2024-01-04 23:25:00,23,3,0,Cloudy,21,8,15,18,62,0,0,1,5,0.22105263157894736,0.1,0.22727272727272727,0.2571428571428571
2024-01-04 23:30:00,23,3,0,Cloudy,8,14,6,2,30,0,0,7,5,0.08421052631578947,0.175,0.09090909090909091,0.02857142857142857
2024-01-04 23:35:00,23,3,0,Cloudy,5,13,5,1,24,0,0,12,5,0.05263157894736842,0.1625,0.07575757575757576,0.014285714285714285
2024-01-04 23:40:00,23,3,0,Cloudy,5,9,9,1,24,0,0,7,5,0.05263157894736842,0.1125,0.13636363636363635,0.014285714285714285
2024-01-04 23:45:00,23,3,0,Clear,25,12,10,8,55,0,1,5,5,0.2631578947368421,0.15,0.15151515151515152,0.11428571428571428
2024-01-04 23:50:00,23,3,0,Clear,18,12,5,15,50,0,3,0,5,0.18947368421052632,0.15,0.07575757575757576,0.21428571428571427
2024-01-04 23:55:00,23,3,0,Clear,3,22,4,7,36,0,1,5,5,0.031578947368421054,0.275,0.06060606060606061,0.1
2024-01-05 00:00:00,0,4,0,Clear,4,15,14,10,43,0,3,3,5,0.042105263157894736,0.1875,0.21212121212121213,0.14285714285714285
2024-01-05 00:05:00,0,4,0,Clear,11,11,18,15,55,0,3,0,5,0.11578947368421053,0.1375,0.2727272727272727,0.21428571428571427
2024-01-05 00:10:00,0,4,0,Clear,14,14,5,16,49,0,0,11,5,0.14736842105263157,0.175,0.07575757575757576,0.22857142857142856
2024-01-05 00:15:00,0,4,0,Clear,27,17,0,13,57,0,2,2,5,0.28421052631578947,0.2125,0.0,0.18571428571428572
2024-01-05 00:20:00,0,4,0,Clear,25,7,8,13,53,0,0,10,5,0.2631578947368421,0.0875,0.12121212121212122,0.18571428571428572
2024-01-05 00:25:00,0,4,0,Clear,21,17,2,11,51,0,0,2,5,0.22105263157894736,0.2125,0.030303030303030304,0.15714285714285714
2024-01-05 00:30:00,0,4,0,Clear,2,2,16,12,32,0,0,10,5,0.021052631578947368,0.025,0.24242424242424243,0.17142857142857143
2024-01-05 00:35:00,0,4,0,Clear,14,17,9,19,59,0,0,1,5,0.14736842105263157,0.2125,0.13636363636363635,0.2714285714285714
2024-01-05 00:40:00,0,4,0,Clear,20,7,6,14,47,0,0,9,5,0.21052631578947367,0.0875,0.09090909090909091,0.2
2024-01-05 00:45:00,0,4,0,Clear,24,17,11,2,54,0,0,5,5,0.25263157894736843,0.2125,0.16666666666666666,0.02857142857142857
2024-01-05 00:50:00,0,4,0,Clear,17,3,11,1,32,0,0,6,5,0.17894736842105263,0.0375,0.16666666666666666,0.014285714285714285
2024-01-05 00:55:00,0,4,0,Clear,23,6,8,8,45,0,0,3,5,0.24210526315789474,0.075,0.12121212121212122,0.11428571428571428
2024-01-05 01:00:00,1,4,0,Clear,4,22,12,13,51,0,0,0,5,0.042105263157894736,0.275,0.18181818181818182,0.18571428571428572
2024-01-05 01:05:00,1,4,0,Clear,8,15,5,14,42,0,0,10,5,0.08421052631578947,0.1875,0.07575757575757576,0.2
2024-01-05 01:10:00,1,4,0,Clear,25,15,2,4,46,0,0,9,5,0.2631578947368421,0.1875,0.030303030303030304,0.05714285714285714
2024-01-05 01:15:00,1,4,0,Clear,10,8,12,10,40,1,3,0,5,0.10526315789473684,0.1,0.18181818181818182,0.14285714285714285
2024-01-05 01:20:00,1,4,0,Clear,4,15,16,14,49,0,0,3,5,0.042105263157894736,0.1875,0.24242424242424243,0.2
2024-01-05 01:25:00,1,4,0,Clear,13,7,4,7,31,0,0,1,5,0.1368421052631579,0.0875,0.06060606060606061,0.1
2024-01-05 01:30:00,1,4,0,Clear,20,8,5,7,40,0,1,6,5,0.21052631578947367,0.1,0.07575757575757576,0.1
2024-01-05 01:35:00,1,4,0,Clear,16,22,3,6,47,0,0,6,5,0.16842105263157894,0.275,0.045454545454545456,0.08571428571428572
2024-01-05 01:40:00,1,4,0,Clear,12,2,18,8,40,0,0,1,5,0.12631578947368421,0.025,0.2727272727272727,0.11428571428571428
2024-01-05 01:45:00,1,4,0,Clear,3,10,0,19,32,0,1,0,5,0.031578947368421054,0.125,0.0,0.2714285714285714
2024-01-05 01:50:00,1,4,0,Clear,21,18,8,16,63,0,0,11,5,0.22105263157894736,0.225,0.12121212121212122,0.22857142857142856
2024-01-05 01:55:00,1,4,0,Clear,13,12,10,8,43,0,0,10,5,0.1368421052631579,0.15,0.15151515151515152,0.11428571428571428
2024-01-05 02:00:00,2,4,0,Clear,13,12,3,1,29,0,0,2,5,0.1368421052631579,0.15,0.045454545454545456,0.014285714285714285
2024-01-05 02:05:00,2,4,0,Clear,21,5,16,9,51,0,0,5,5,0.22105263157894736,0.0625,0.24242424242424243,0.12857142857142856
2024-01-05 02:10:00,2,4,0,Clear,16,21,15,17,69,0,2,0,5,0.16842105263157894,0.2625,0.22727272727272727,0.24285714285714285
2024-01-05 02:15:00,2,4,0,Clear,3,12,14,8,37,0,0,0,5,0.031578947368421054,0.15,0.21212121212121213,0.11428571428571428
2024-01-05 02:20:00,2,4,0,Clear,15,17,3,13,48,0,1,0,5,0.15789473684210525,0.2125,0.045454545454545456,0.18571428571428572
2024-01-05 02:25:00,2,4,0,Clear,17,4,9,18,48,0,0,12,5,0.17894736842105263,0.05,0.13636363636363635,0.2571428571428571
2024-01-05 02:30:00,2,4,0,Clear,17,19,7,8,51,0,0,0,5,0.17894736842105263,0.2375,0.10606060606060606,0.11428571428571428
2024-01-05 02:35:00,2,4,0,Clear,24,2,5,11,42,0,0,5,5,0.25263157894736843,0.025,0.07575757575757576,0.15714285714285714
2024-01-05 02:40:00,2,4,0,Clear,23,17,3,5,48,0,0,13,5,0.24210526315789474,0.2125,0.045454545454545456,0.07142857142857142
2024-01-05 02:45:00,2,4,0,Clear,27,12,7,19,65,0,0,8,5,0.28421052631578947,0.15,0.10606060606060606,0.2714285714285714
2024-01-05 02:50:00,2,4,0,Clear,24,14,17,14,69,0,0,7,5,0.25263157894736843,0.175,0.25757575757575757,0.2
2024-01-05 02:55:00,2,4,0,Clear,5,4,10,19,38,0,0,1,5,0.05263157894736842,0.05,0.15151515151515152,0.2714285714285714
2024-01-05 03:00:00,3,4,0,Clear,13,6,10,13,42,0,0,4,5,0.1368421052631579,0.075,0.15151515151515152,0.18571428571428572
2024-01-05 03:05:00,3,4,0,Clear,15,12,11,5,43,0,0,5,5,0.15789473684210525,0.15,0.16666666666666666,0.07142857142857142
2024-01-05 03:10:00,3,4,0,Clear,14,2,17,15,48,0,0,7,5,0.14736842105263157,0.025,0.25757575757575757,0.21428571428571427
2024-01-05 03:15:00,3,4,0,Clear,17,16,4,10,47,0,0,0,5,0.17894736842105263,0.2,0.06060606060606061,0.14285714285714285
2024-01-05 03:20:00,3,4,0,Clear,11,18,3,9,41,0,0,13,5,0.11578947368421053,0.225,0.045454545454545456,0.12857142857142856
2024-01-05 03:25:00,3,4,0,Clear,17,11,12,2,42,0,0,4,5,0.17894736842105263,0.1375,0.18181818181818182,0.02857142857142857
2024-01-05 03:30:00,3,4,0,Clear,24,3,5,16,48,0,0,3,5,0.25263157894736843,0.0375,0.07575757575757576,0.22857142857142856
2024-01-05 03:35:00,3,4,0,Clear,19,14,10,14,57,0,0,10,5,0.2,0.175,0.15151515151515152,0.2
2024-01-05 03:40:00,3,4,0,Clear,4,18,9,10,41,0,3,1,5,0.042105263157894736,0.225,0.13636363636363635,0.14285714285714285
2024-01-05 03:45:00,3,4,0,Clear,12,20,1,10,43,0,1,12,5,0.12631578947368421,0.25,0.015151515151515152,0.14285714285714285
2024-01-05 03:50:00,3,4,0,Clear,11,6,6,7,30,0,0,9,5,0.11578947368421053,0.075,0.09090909090909091,0.1
2024-01-05 03:55:00,3,4,0,Clear,5,6,12,14,37,0,0,1,5,0.05263157894736842,0.075,0.18181818181818182,0.2
2024-01-05 04:00:00,4,4,0,Clear,17,7,1,4,29,0,0,11,5,0.17894736842105263,0.0875,0.015151515151515152,0.05714285714285714
2024-01-05 04:05:00,4,4,0,Clear,22,14,7,2,45,0,0,7,5,0.23157894736842105,0.175,0.10606060606060606,0.02857142857142857
2024-01-05 04:10:00,4,4,0,Clear,22,14,2,15,53,0,0,6,5,0.23157894736842105,0.175,0.030303030303030304,0.21428571428571427
2024-01-05 04:15:00,4,4,0,Clear,13,2,3,4,22,0,0,5,5,0.1368421052631579,0.025,0.045454545454545456,0.05714285714285714
2024-01-05 04:20:00,4,4,0,Cloudy,19,16,7,3,45,0,3,11,5,0.2,0.2,0.10606060606060606,0.04285714285714286
2024-01-05 04:25:00,4,4,0,Cloudy,19,5,2,10,36,0,0,3,5,0.2,0.0625,0.030303030303030304,0.14285714285714285
2024-01-05 04:30:00,4,4,0,Cloudy,23,1,11,17,52,0,0,13,5,0.24210526315789474,0.0125,0.16666666666666666,0.24285714285714285
2024-01-05 04:35:00,4,4,0,Cloudy,17,19,16,3,55,0,0,3,5,0.17894736842105263,0.2375,0.24242424242424243,0.04285714285714286
2024-01-05 04:40:00,4,4,0,Cloudy,1,18,13,10,42,0,1,3,5,0.010526315789473684,0.225,0.19696969696969696,0.14285714285714285
2024-01-05 04:45:00,4,4,0,Cloudy,18,9,0,2,29,0,0,9,5,0.18947368421052632,0.1125,0.0,0.02857142857142857
2024-01-05 04:50:00,4,4,0,Cloudy,6,14,0,7,27,0,0,7,5,0.06315789473684211,0.175,0.0,0.1
2024-01-05 04:55:00,4,4,0,Cloudy,15,5,17,15,52,0,0,9,5,0.15789473684210525,0.0625,0.25757575757575757,0.21428571428571427
2024-01-05 05:00:00,5,4,0,Cloudy,17,7,2,1,27,0,2,4,5,0.17894736842105263,0.0875,0.030303030303030304,0.014285714285714285
2024-01-05 05:05:00,5,4,0,Cloudy,20,18,5,18,61,0,3,0,5,0.21052631578947367,0.225,0.07575757575757576,0.2571428571428571
2024-01-05 05:10:00,5,4,0,Cloudy,9,9,11,5,34,0,2,11,5,0.09473684210526316,0.1125,0.16666666666666666,0.07142857142857142
2024-01-05 05:15:00,5,4,0,Cloudy,18,7,1,8,34,0,0,4,5,0.18947368421052632,0.0875,0.015151515151515152,0.11428571428571428
2024-01-05 05:20:00,5,4,0,Cloudy,19,21,15,5,60,0,3,10,5,0.2,0.2625,0.22727272727272727,0.07142857142857142
2024-01-05 05:25:00,5,4,0,Cloudy,20,8,1,8,37,0,3,0,5,0.21052631578947367,0.1,0.015151515151515152,0.11428571428571428
2024-01-05 05:30:00,5,4,0,Cloudy,21,3,10,10,44,0,1,6,5,0.22105263157894736,0.0375,0.15151515151515152,0.14285714285714285
2024-01-05 05:35:00,5,4,0,Clear,9,14,3,4,30,0,0,7,5,0.09473684210526316,0.175,0.045454545454545456,0.05714285714285714
2024-01-05 05:40:00,5,4,0,Clear,5,18,11,19,53,0,0,1,5,0.05263157894736842,0.225,0.16666666666666666,0.2714285714285714
2024-01-05 05:45:00,5,4,0,Clear,7,12,12,6,37,0,0,10,5,0.07368421052631578,0.15,0.18181818181818182,0.08571428571428572
2024-01-05 05:50:00,5,4,0,Clear,20,6,8,1,35,0,0,2,5,0.21052631578947367,0.075,0.12121212121212122,0.014285714285714285
2024-01-05 05:55:00,5,4,0,Clear,14,20,8,2,44,0,0,9,5,0.14736842105263157,0.25,0.12121212121212122,0.02857142857142857
2024-01-05 06:00:00,6,4,0,Clear,47,41,30,33,151,0,0,18,5,0.49473684210526314,0.5125,0.45454545454545453,0.4714285714285714
2024-01-05 06:05:00,6,4,0,Clear,35,30,30,35,130,0,0,11,5,0.3684210526315789,0.375,0.45454545454545453,0.5
2024-01-05 06:10:00,6,4,0,Clear,46,24,26,32,128,0,0,6,5,0.4842105263157895,0.3,0.3939393939393939,0.45714285714285713
2024-01-05 06:15:00,6,4,0,Clear,49,29,19,24,121,0,2,19,5,0.5157894736842106,0.3625,0.2878787878787879,0.34285714285714286
2024-01-05 06:20:00,6,4,0,Clear,39,38,21,34,132,0,0,7,5,0.4105263157894737,0.475,0.3181818181818182,0.4857142857142857
2024-01-05 06:25:00,6,4,0,Clear,26,41,23,19,109,0,0,15,5,0.2736842105263158,0.5125,0.3484848484848485,0.2714285714285714
2024-01-05 06:30:00,6,4,0,Clear,49,38,18,33,138,0,0,11,5,0.5157894736842106,0.475,0.2727272727272727,0.4714285714285714
2024-01-05 06:35:00,6,4,0,Clear,28,33,21,35,117,0,3,16,5,0.29473684210526313,0.4125,0.3181818181818182,0.5
2024-01-05 06:40:00,6,4,0,Clear,37,25,27,26,115,0,0,7,5,0.3894736842105263,0.3125,0.4090909090909091,0.37142857142857144
2024-01-05 06:45:00,6,4,0,Clear,35,37,26,27,125,0,0,16,5,0.3684210526315789,0.4625,0.3939393939393939,0.38571428571428573
2024-01-05 06:50:00,6,4,0,Clear,35,42,33,20,130,0,0,19,5,0.3684210526315789,0.525,0.5,0.2857142857142857
2024-01-05 06:55:00,6,4,0,Clear,45,36,27,28,136,0,1,16,5,0.47368421052631576,0.45,0.4090909090909091,0.4
2024-01-05 07:00:00,7,4,0,Clear,70,63,61,67,261,0,0,19,5,0.7368421052631579,0.7875,0.9242424242424242,0.9571428571428572
2024-01-05 07:05:00,7,4,0,Clear,73,75,48,56,252,0,0,30,5,0.7684210526315789,0.9375,0.7272727272727273,0.8
2024-01-05 07:10:00,7,4,0,Clear,81,69,59,65,274,0,0,23,5,0.8526315789473684,0.8625,0.8939393939393939,0.9285714285714286
2024-01-05 07:15:00,7,4,0,Clear,84,74,53,56,267,0,0,26,5,0.8842105263157894,0.925,0.803030303030303,0.8
2024-01-05 07:20:00,7,4,0,Clear,73,66,57,53,249,0,0,25,5,0.7684210526315789,0.825,0.8636363636363636,0.7571428571428571
2024-01-05 07:25:00,7,4,0,Clear,75,66,63,60,264,0,0,30,5,0.7894736842105263,0.825,0.9545454545454546,0.8571428571428571
2024-01-05 07:30:00,7,4,0,Clear,80,72,64,64,280,0,0,15,5,0.8421052631578947,0.9,0.9696969696969697,0.9142857142857143
2024-01-05 07:35:00,7,4,0,Clear,74,71,64,52,261,0,2,28,5,0.7789473684210526,0.8875,0.9696969696969697,0.7428571428571429
2024-01-05 07:40:00,7,4,0,Clear,83,75,57,61,276,0,0,22,5,0.8736842105263158,0.9375,0.8636363636363636,0.8714285714285714
2024-01-05 07:45:00,7,4,0,Clear,93,76,53,59,281,0,2,22,5,0.9789473684210527,0.95,0.803030303030303,0.8428571428571429
2024-01-05 07:50:00,7,4,0,Clear,76,75,51,68,270,0,1,22,5,0.8,0.9375,0.7727272727272727,0.9714285714285714
2024-01-05 07:55:00,7,4,0,Clear,74,72,49,60,255,0,0,28,5,0.7789473684210526,0.9,0.7424242424242424,0.8571428571428571
2024-01-05 08:00:00,8,4,0,Clear,89,66,50,53,258,0,0,22,5,0.9368421052631579,0.825,0.7575757575757576,0.7571428571428571
2024-01-05 08:05:00,8,4,0,Clear,80,73,63,53,269,0,0,24,5,0.8421052631578947,0.9125,0.9545454545454546,0.7571428571428571
2024-01-05 08:10:00,8,4,0,Clear,78,71,56,63,268,0,0,20,5,0.8210526315789474,0.8875,0.8484848484848485,0.9
2024-01-05 08:15:00,8,4,0,Clear,91,70,54,61,276,0,0,18,5,0.9578947368421052,0.875,0.8181818181818182,0.8714285714285714
2024-01-05 08:20:00,8,4,0,Clear,75,68,63,63,269,0,0,19,5,0.7894736842105263,0.85,0.9545454545454546,0.9
2024-01-05 08:25:00,8,4,0,Clear,81,71,66,68,286,0,2,21,5,0.8526315789473684,0.8875,1.0,0.9714285714285714
2024-01-05 08:30:00,8,4,0,Clear,72,63,52,55,242,0,0,21,5,0.7578947368421053,0.7875,0.7878787878787878,0.7857142857142857
2024-01-05 08:35:00,8,4,0,Clear,92,74,51,54,271,0,0,24,5,0.968421052631579,0.925,0.7727272727272727,0.7714285714285715
2024-01-05 08:40:00,8,4,0,Clear,94,66,65,56,281,0,2,26,5,0.9894736842105263,0.825,0.9848484848484849,0.8
2024-01-05 08:45:00,8,4,0,Clear,84,80,51,65,280,0,0,15,5,0.8842105263157894,1.0,0.7727272727272727,0.9285714285714286
2024-01-05 08:50:00,8,4,0,Clear,89,68,52,61,270,0,0,21,5,0.9368421052631579,0.85,0.7878787878787878,0.8714285714285714
2024-01-05 08:55:00,8,4,0,Clear,85,77,64,54,280,0,0,27,5,0.8947368421052632,0.9625,0.9696969696969697,0.7714285714285715
2024-01-05 09:00:00,9,4,0,Clear,94,72,60,60,286,0,1,15,5,0.9894736842105263,0.9,0.9090909090909091,0.8571428571428571
2024-01-05 09:05:00,9,4,0,Clear,84,76,64,60,284,0,2,18,5,0.8842105263157894,0.95,0.9696969696969697,0.8571428571428571
2024-01-05 09:10:00,9,4,0,Clear,77,61,65,59,262,0,0,23,5,0.8105263157894737,0.7625,0.9848484848484849,0.8428571428571429
2024-01-05 09:15:00,9,4,0,Clear,78,61,55,58,252,0,2,26,5,0.8210526315789474,0.7625,0.8333333333333334,0.8285714285714286
2024-01-05 09:20:00,9,4,0,Clear,72,77,56,56,261,0,0,25,5,0.7578947368421053,0.9625,0.8484848484848485,0.8
2024-01-05 09:25:00,9,4,0,Clear,90,60,59,59,268,0,0,23,5,0.9473684210526315,0.75,0.8939393939393939,0.8428571428571429
2024-01-05 09:30:00,9,4,0,Clear,94,78,51,64,287,0,0,21,5,0.9894736842105263,0.975,0.7727272727272727,0.9142857142857143
2024-01-05 09:35:00,9,4,0,Clear,77,70,56,58,261,0,0,27,5,0.8105263157894737,0.875,0.8484848484848485,0.8285714285714286
2024-01-05 09:40:00,9,4,0,Clear,84,67,61,63,275,0,0,30,5,0.8842105263157894,0.8375,0.9242424242424242,0.9
2024-01-05 09:45:00,9,4,0,Clear,84,65,53,58,260,0,0,20,5,0.8842105263157894,0.8125,0.803030303030303,0.8285714285714286
2024-01-05 09:50:00,9,4,0,Clear,70,69,53,57,249,0,0,21,5,0.7368421052631579,0.8625,0.803030303030303,0.8142857142857143
2024-01-05 09:55:00,9,4,0,Clear,74,62,61,59,256,0,0,27,5,0.7789473684210526,0.775,0.9242424242424242,0.8428571428571429
2024-01-05 10:00:00,10,4,0,Clear,49,38,21,19,127,0,0,4,5,0.5157894736842106,0.475,0.3181818181818182,0.2714285714285714
2024-01-05 10:05:00,10,4,0,Clear,26,42,18,23,109,0,1,4,5,0.2736842105263158,0.525,0.2727272727272727,0.32857142857142857
2024-01-05 10:10:00,10,4,0,Clear,51,25,34,29,139,0,1,19,5,0.5368421052631579,0.3125,0.5151515151515151,0.4142857142857143
2024-01-05 10:15:00,10,4,0,Clear,40,27,26,29,122,0,2,7,5,0.42105263157894735,0.3375,0.3939393939393939,0.4142857142857143
2024-01-05 10:20:00,10,4,0,Clear,27,25,34,28,114,0,0,17,5,0.28421052631578947,0.3125,0.5151515151515151,0.4
2024-01-05 10:25:00,10,4,0,Clear,26,29,17,26,98,0,2,11,5,0.2736842105263158,0.3625,0.25757575757575757,0.37142857142857144
2024-01-05 10:30:00,10,4,0,Clear,47,25,32,24,128,0,2,15,5,0.49473684210526314,0.3125,0.48484848484848486,0.34285714285714286
2024-01-05 10:35:00,10,4,0,Clear,45,32,20,30,127,0,0,5,5,0.47368421052631576,0.4,0.30303030303030304,0.42857142857142855
2024-01-05 10:40:00,10,4,0,Clear,31,35,33,29,128,0,0,8,5,0.3263157894736842,0.4375,0.5,0.4142857142857143
2024-01-05 10:45:00,10,4,0,Clear,45,31,28,22,126,0,0,15,5,0.47368421052631576,0.3875,0.42424242424242425,0.3142857142857143
2024-01-05 10:50:00,10,4,0,Clear,51,24,17,23,115,0,1,16,5,0.5368421052631579,0.3,0.25757575757575757,0.32857142857142857
2024-01-05 10:55:00,10,4,0,Clear,49,37,19,22,127,0,0,12,5,0.5157894736842106,0.4625,0.2878787878787879,0.3142857142857143
2024-01-05 11:00:00,11,4,0,Clear,28,32,21,24,105,0,0,19,5,0.29473684210526313,0.4,0.3181818181818182,0.34285714285714286
2024-01-05 11:05:00,11,4,0,Clear,41,35,27,23,126,0,0,11,5,0.43157894736842106,0.4375,0.4090909090909091,0.32857142857142857
2024-01-05 11:10:00,11,4,0,Clear,39,39,32,36,146,0,0,11,5,0.4105263157894737,0.4875,0.48484848484848486,0.5142857142857142
2024-01-05 11:15:00,11,4,0,Clear,28,40,30,35,133,0,0,11,5,0.29473684210526313,0.5,0.45454545454545453,0.5
2024-01-05 11:20:00,11,4,0,Clear,26,28,17,30,101,0,0,7,5,0.2736842105263158,0.35,0.25757575757575757,0.42857142857142855
2024-01-05 11:25:00,11,4,0,Clear,37,33,21,28,119,0,0,17,5,0.3894736842105263,0.4125,0.3181818181818182,0.4
2024-01-05 11:30:00,11,4,0,Clear,32,29,18,23,102,0,0,8,5,0.3368421052631579,0.3625,0.2727272727272727,0.32857142857142857
2024-01-05 11:35:00,11,4,0,Clear,49,22,30,30,131,0,0,19,5,0.5157894736842106,0.275,0.45454545454545453,0.42857142857142855
2024-01-05 11:40:00,11,4,0,Clear,26,26,28,23,103,0,3,8,5,0.2736842105263158,0.325,0.42424242424242425,0.32857142857142857
2024-01-05 11:45:00,11,4,0,Clear,41,26,33,28,128,0,0,18,5,0.43157894736842106,0.325,0.5,0.4
2024-01-05 11:50:00,11,4,0,Clear,35,25,21,20,101,0,1,9,5,0.3684210526315789,0.3125,0.3181818181818182,0.2857142857142857
2024-01-05 11:55:00,11,4,0,Clear,38,35,31,36,140,0,0,13,5,0.4,0.4375,0.4696969696969697,0.5142857142857142
2024-01-05 12:00:00,12,4,0,Clear,63,48,42,39,192,0,0,14,5,0.6631578947368421,0.6,0.6363636363636364,0.5571428571428572
2024-01-05 12:05:00,12,4,0,Clear,62,62,35,44,203,0,0,12,5,0.6526315789473685,0.775,0.5303030303030303,0.6285714285714286
2024-01-05 12:10:00,12,4,0,Clear,65,53,46,49,213,0,0,23,5,0.6842105263157895,0.6625,0.696969696969697,0.7
2024-01-05 12:15:00,12,4,0,Clear,58,46,37,39,180,0,0,20,5,0.6105263157894737,0.575,0.5606060606060606,0.5571428571428572
2024-01-05 12:20:00,12,4,0,Clear,57,52,39,54,202,0,0,19,5,0.6,0.65,0.5909090909090909,0.7714285714285715
2024-01-05 12:25:00,12,4,0,Clear,67,49,35,44,195,0,0,11,5,0.7052631578947368,0.6125,0.5303030303030303,0.6285714285714286
2024-01-05 12:30:00,12,4,0,Clear,75,58,35,38,206,0,0,10,5,0.7894736842105263,0.725,0.5303030303030303,0.5428571428571428
2024-01-05 12:35:00,12,4,0,Clear,74,52,46,53,225,0,0,21,5,0.7789473684210526,0.65,0.696969696969697,0.7571428571428571
2024-01-05 12:40:00,12,4,0,Clear,72,46,44,50,212,0,0,14,5,0.7578947368421053,0.575,0.6666666666666666,0.7142857142857143
2024-01-05 12:45:00,12,4,0,Cloudy,58,54,49,35,196,0,3,12,5,0.6105263157894737,0.675,0.7424242424242424,0.5
2024-01-05 12:50:00,12,4,0,Cloudy,68,46,37,38,189,0,2,24,5,0.7157894736842105,0.575,0.5606060606060606,0.5428571428571428
2024-01-05 12:55:00,12,4,0,Cloudy,56,48,42,47,193,0,0,22,5,0.5894736842105263,0.6,0.6363636363636364,0.6714285714285714
2024-01-05 13:00:00,13,4,0,Cloudy,52,58,33,38,181,0,0,13,5,0.5473684210526316,0.725,0.5,0.5428571428571428
2024-01-05 13:05:00,13,4,0,Cloudy,50,48,48,36,182,0,0,15,5,0.5263157894736842,0.6,0.7272727272727273,0.5142857142857142
2024-01-05 13:10:00,13,4,0,Cloudy,51,41,39,52,183,0,1,24,5,0.5368421052631579,0.5125,0.5909090909090909,0.7428571428571429
2024-01-05 13:15:00,13,4,0,Cloudy,61,47,45,38,191,0,0,25,5,0.6421052631578947,0.5875,0.6818181818181818,0.5428571428571428
2024-01-05 13:20:00,13,4,0,Cloudy,57,48,43,47,195,0,0,14,5,0.6,0.6,0.6515151515151515,0.6714285714285714
2024-01-05 13:25:00,13,4,0,Cloudy,57,55,41,45,198,0,0,24,5,0.6,0.6875,0.6212121212121212,0.6428571428571429
2024-01-05 13:30:00,13,4,0,Cloudy,67,40,32,41,180,0,0,14,5,0.7052631578947368,0.5,0.48484848484848486,0.5857142857142857
2024-01-05 13:35:00,13,4,0,Cloudy,55,51,36,52,194,0,3,24,5,0.5789473684210527,0.6375,0.5454545454545454,0.7428571428571429
2024-01-05 13:40:00,13,4,0,Cloudy,57,53,45,51,206,0,0,12,5,0.6,0.6625,0.6818181818181818,0.7285714285714285
2024-01-05 13:45:00,13,4,0,Cloudy,69,42,43,47,201,0,0,20,5,0.7263157894736842,0.525,0.6515151515151515,0.6714285714285714
2024-01-05 13:50:00,13,4,0,Cloudy,65,54,37,49,205,0,0,14,5,0.6842105263157895,0.675,0.5606060606060606,0.7
2024-01-05 13:55:00,13,4,0,Cloudy,50,59,37,44,190,0,0,22,5,0.5263157894736842,0.7375,0.5606060606060606,0.6285714285714286
2024-01-05 14:00:00,14,4,0,Cloudy,49,31,28,32,140,0,0,17,5,0.5157894736842106,0.3875,0.42424242424242425,0.45714285714285713
2024-01-05 14:05:00,14,4,0,Cloudy,32,40,20,19,111,0,0,6,5,0.3368421052631579,0.5,0.30303030303030304,0.2714285714285714
2024-01-05 14:10:00,14,4,0,Cloudy,46,34,28,33,141,0,0,9,5,0.4842105263157895,0.425,0.42424242424242425,0.4714285714285714
2024-01-05 14:15:00,14,4,0,Clear,39,32,26,24,121,0,0,19,5,0.4105263157894737,0.4,0.3939393939393939,0.34285714285714286
2024-01-05 14:20:00,14,4,0,Clear,43,27,30,30,130,0,0,4,5,0.45263157894736844,0.3375,0.45454545454545453,0.42857142857142855
2024-01-05 14:25:00,14,4,0,Clear,51,41,23,21,136,0,0,8,5,0.5368421052631579,0.5125,0.3484848484848485,0.3
2024-01-05 14:30:00,14,4,0,Clear,47,32,17,23,119,0,0,19,5,0.49473684210526314,0.4,0.25757575757575757,0.32857142857142857
2024-01-05 14:35:00,14,4,0,Clear,29,35,25,35,124,0,0,8,5,0.30526315789473685,0.4375,0.3787878787878788,0.5
2024-01-05 14:40:00,14,4,0,Clear,46,40,20,20,126,0,0,17,5,0.4842105263157895,0.5,0.30303030303030304,0.2857142857142857
2024-01-05 14:45:00,14,4,0,Clear,50,27,29,25,131,0,0,4,5,0.5263157894736842,0.3375,0.4393939393939394,0.35714285714285715
2024-01-05 14:50:00,14,4,0,Clear,37,22,26,28,113,0,0,19,5,0.3894736842105263,0.275,0.3939393939393939,0.4
2024-01-05 14:55:00,14,4,0,Clear,39,35,28,30,132,0,0,14,5,0.4105263157894737,0.4375,0.42424242424242425,0.42857142857142855
2024-01-05 15:00:00,15,4,0,Clear,31,36,30,30,127,0,0,17,5,0.3263157894736842,0.45,0.45454545454545453,0.42857142857142855
2024-01-05 15:05:00,15,4,0,Clear,35,35,26,22,118,0,0,7,5,0.3684210526315789,0.4375,0.3939393939393939,0.3142857142857143
2024-01-05 15:10:00,15,4,0,Clear,46,22,30,22,120,0,0,7,5,0.4842105263157895,0.275,0.45454545454545453,0.3142857142857143
2024-01-05 15:15:00,15,4,0,Clear,42,40,18,28,128,0,3,16,5,0.4421052631578947,0.5,0.2727272727272727,0.4
